Sexo;Provincias;Tasas;Periodo;Total
Ambos sexos;01 Araba/Álava;Tasa de paro de la población;2003T3;10,26
Ambos sexos;01 Araba/Álava;Tasa de paro de la población;2003T2;8,54
Ambos sexos;01 Araba/Álava;Tasa de paro de la población;2003T1;9,09
Ambos sexos;01 Araba/Álava;Tasa de paro de la población;2002T4;9,56
Ambos sexos;01 Araba/Álava;Tasa de paro de la población;2002T3;10,31
Ambos sexos;01 Araba/Álava;Tasa de paro de la población;2002T2;8,25
Ambos sexos;01 Araba/Álava;Tasa de paro de la población;2002T1;7,98
Ambos sexos;33 Asturias;Tasa de paro de la población;2021T2;13,64
Ambos sexos;33 Asturias;Tasa de paro de la población;2021T1;14,09
Ambos sexos;33 Asturias;Tasa de paro de la población;2020T4;13,50
Ambos sexos;33 Asturias;Tasa de paro de la población;2020T3;14,16
Ambos sexos;33 Asturias;Tasa de paro de la población;2020T2;14,45
Ambos sexos;33 Asturias;Tasa de paro de la población;2020T1;14,37
Ambos sexos;33 Asturias;Tasa de paro de la población;2019T4;13,14
Ambos sexos;33 Asturias;Tasa de paro de la población;2019T3;14,43
Ambos sexos;33 Asturias;Tasa de paro de la población;2019T2;14,17
Ambos sexos;33 Asturias;Tasa de paro de la población;2019T1;15,03
Ambos sexos;33 Asturias;Tasa de paro de la población;2018T4;12,86
Ambos sexos;33 Asturias;Tasa de paro de la población;2018T3;13,45
Ambos sexos;33 Asturias;Tasa de paro de la población;2018T2;13,10
Ambos sexos;33 Asturias;Tasa de paro de la población;2018T1;15,02
Ambos sexos;33 Asturias;Tasa de paro de la población;2017T4;14,64
Ambos sexos;33 Asturias;Tasa de paro de la población;2017T3;12,95
Ambos sexos;33 Asturias;Tasa de paro de la población;2017T2;13,03
Ambos sexos;33 Asturias;Tasa de paro de la población;2017T1;14,23
Ambos sexos;33 Asturias;Tasa de paro de la población;2016T4;14,59
Ambos sexos;33 Asturias;Tasa de paro de la población;2016T3;17,05
Ambos sexos;33 Asturias;Tasa de paro de la población;2016T2;19,29
Ambos sexos;33 Asturias;Tasa de paro de la población;2016T1;19,50
Ambos sexos;33 Asturias;Tasa de paro de la población;2015T4;20,33
Ambos sexos;33 Asturias;Tasa de paro de la población;2015T3;16,97
Ambos sexos;33 Asturias;Tasa de paro de la población;2015T2;20,15
Ambos sexos;33 Asturias;Tasa de paro de la población;2015T1;18,99
Ambos sexos;33 Asturias;Tasa de paro de la población;2014T4;20,78
Ambos sexos;33 Asturias;Tasa de paro de la población;2014T3;19,96
Ambos sexos;33 Asturias;Tasa de paro de la población;2014T2;21,02
Ambos sexos;33 Asturias;Tasa de paro de la población;2014T1;22,75
Ambos sexos;33 Asturias;Tasa de paro de la población;2013T4;22,29
Ambos sexos;33 Asturias;Tasa de paro de la población;2013T3;24,15
Ambos sexos;33 Asturias;Tasa de paro de la población;2013T2;24,56
Ambos sexos;33 Asturias;Tasa de paro de la población;2013T1;25,51
Ambos sexos;33 Asturias;Tasa de paro de la población;2012T4;23,82
Ambos sexos;33 Asturias;Tasa de paro de la población;2012T3;21,83
Ambos sexos;33 Asturias;Tasa de paro de la población;2012T2;21,12
Ambos sexos;33 Asturias;Tasa de paro de la población;2012T1;20,52
Ambos sexos;33 Asturias;Tasa de paro de la población;2011T4;18,84
Ambos sexos;33 Asturias;Tasa de paro de la población;2011T3;17,19
Ambos sexos;33 Asturias;Tasa de paro de la población;2011T2;17,17
Ambos sexos;33 Asturias;Tasa de paro de la población;2011T1;18,16
Ambos sexos;33 Asturias;Tasa de paro de la población;2010T4;16,61
Ambos sexos;33 Asturias;Tasa de paro de la población;2010T3;14,10
Ambos sexos;33 Asturias;Tasa de paro de la población;2010T2;16,35
Ambos sexos;33 Asturias;Tasa de paro de la población;2010T1;16,60
Ambos sexos;33 Asturias;Tasa de paro de la población;2009T4;14,13
Ambos sexos;33 Asturias;Tasa de paro de la población;2009T3;13,54
Ambos sexos;33 Asturias;Tasa de paro de la población;2009T2;13,94
Ambos sexos;33 Asturias;Tasa de paro de la población;2009T1;12,07
Ambos sexos;33 Asturias;Tasa de paro de la población;2008T4;10,00
Ambos sexos;33 Asturias;Tasa de paro de la población;2008T3;7,60
Ambos sexos;33 Asturias;Tasa de paro de la población;2008T2;7,84
Ambos sexos;33 Asturias;Tasa de paro de la población;2008T1;8,56
Ambos sexos;33 Asturias;Tasa de paro de la población;2007T4;8,00
Ambos sexos;33 Asturias;Tasa de paro de la población;2007T3;7,13
Ambos sexos;33 Asturias;Tasa de paro de la población;2007T2;9,10
Ambos sexos;33 Asturias;Tasa de paro de la población;2007T1;9,44
Ambos sexos;33 Asturias;Tasa de paro de la población;2006T4;9,09
Ambos sexos;33 Asturias;Tasa de paro de la población;2006T3;9,41
Ambos sexos;33 Asturias;Tasa de paro de la población;2006T2;8,09
Ambos sexos;33 Asturias;Tasa de paro de la población;2006T1;10,06
Ambos sexos;33 Asturias;Tasa de paro de la población;2005T4;9,30
Ambos sexos;33 Asturias;Tasa de paro de la población;2005T3;8,99
Ambos sexos;33 Asturias;Tasa de paro de la población;2005T2;10,68
Ambos sexos;33 Asturias;Tasa de paro de la población;2005T1;11,18
Ambos sexos;33 Asturias;Tasa de paro de la población;2004T4;10,24
Ambos sexos;33 Asturias;Tasa de paro de la población;2004T3;9,25
Ambos sexos;33 Asturias;Tasa de paro de la población;2004T2;10,34
Ambos sexos;33 Asturias;Tasa de paro de la población;2004T1;11,46
Ambos sexos;33 Asturias;Tasa de paro de la población;2003T4;10,14
Ambos sexos;33 Asturias;Tasa de paro de la población;2003T3;11,80
Ambos sexos;33 Asturias;Tasa de paro de la población;2003T2;10,82
Ambos sexos;33 Asturias;Tasa de paro de la población;2003T1;12,44
Ambos sexos;33 Asturias;Tasa de paro de la población;2002T4;10,12
Ambos sexos;33 Asturias;Tasa de paro de la población;2002T3;9,67
Ambos sexos;33 Asturias;Tasa de paro de la población;2002T2;10,28
Ambos sexos;33 Asturias;Tasa de paro de la población;2002T1;9,15
Ambos sexos;05 Ávila;Tasa de paro de la población;2021T2;17,18
Ambos sexos;05 Ávila;Tasa de paro de la población;2021T1;15,81
Ambos sexos;05 Ávila;Tasa de paro de la población;2020T4;16,06
Ambos sexos;05 Ávila;Tasa de paro de la población;2020T3;15,43
Ambos sexos;05 Ávila;Tasa de paro de la población;2020T2;13,38
Ambos sexos;05 Ávila;Tasa de paro de la población;2020T1;12,85
Ambos sexos;05 Ávila;Tasa de paro de la población;2019T4;13,57
Ambos sexos;05 Ávila;Tasa de paro de la población;2019T3;12,65
Ambos sexos;05 Ávila;Tasa de paro de la población;2019T2;14,72
Ambos sexos;05 Ávila;Tasa de paro de la población;2019T1;17,87
Ambos sexos;05 Ávila;Tasa de paro de la población;2018T4;13,53
Ambos sexos;05 Ávila;Tasa de paro de la población;2018T3;15,26
Ambos sexos;05 Ávila;Tasa de paro de la población;2018T2;18,05
Ambos sexos;05 Ávila;Tasa de paro de la población;2018T1;18,85
Ambos sexos;05 Ávila;Tasa de paro de la población;2017T4;18,34
Ambos sexos;05 Ávila;Tasa de paro de la población;2017T3;14,45
Ambos sexos;05 Ávila;Tasa de paro de la población;2017T2;18,92
Ambos sexos;05 Ávila;Tasa de paro de la población;2017T1;20,15
Ambos sexos;05 Ávila;Tasa de paro de la población;2016T4;17,16
Ambos sexos;05 Ávila;Tasa de paro de la población;2016T3;19,57
Ambos sexos;05 Ávila;Tasa de paro de la población;2016T2;21,43
Ambos sexos;05 Ávila;Tasa de paro de la población;2016T1;26,77
Ambos sexos;05 Ávila;Tasa de paro de la población;2015T4;21,08
Ambos sexos;05 Ávila;Tasa de paro de la población;2015T3;21,01
Ambos sexos;05 Ávila;Tasa de paro de la población;2015T2;23,93
Ambos sexos;05 Ávila;Tasa de paro de la población;2015T1;25,92
Ambos sexos;05 Ávila;Tasa de paro de la población;2014T4;25,33
Ambos sexos;05 Ávila;Tasa de paro de la población;2014T3;23,60
Ambos sexos;05 Ávila;Tasa de paro de la población;2014T2;26,64
Ambos sexos;05 Ávila;Tasa de paro de la población;2014T1;28,60
Ambos sexos;05 Ávila;Tasa de paro de la población;2013T4;25,48
Ambos sexos;05 Ávila;Tasa de paro de la población;2013T3;23,71
Ambos sexos;05 Ávila;Tasa de paro de la población;2013T2;25,87
Ambos sexos;05 Ávila;Tasa de paro de la población;2013T1;27,04
Ambos sexos;05 Ávila;Tasa de paro de la población;2012T4;22,38
Ambos sexos;05 Ávila;Tasa de paro de la población;2012T3;24,03
Ambos sexos;05 Ávila;Tasa de paro de la población;2012T2;26,37
Ambos sexos;05 Ávila;Tasa de paro de la población;2012T1;25,54
Ambos sexos;05 Ávila;Tasa de paro de la población;2011T4;21,89
Ambos sexos;05 Ávila;Tasa de paro de la población;2011T3;21,78
Ambos sexos;05 Ávila;Tasa de paro de la población;2011T2;24,01
Ambos sexos;05 Ávila;Tasa de paro de la población;2011T1;27,56
Ambos sexos;05 Ávila;Tasa de paro de la población;2010T4;22,30
Ambos sexos;05 Ávila;Tasa de paro de la población;2010T3;21,59
Ambos sexos;05 Ávila;Tasa de paro de la población;2010T2;23,47
Ambos sexos;05 Ávila;Tasa de paro de la población;2010T1;25,91
Ambos sexos;05 Ávila;Tasa de paro de la población;2009T4;21,07
Ambos sexos;05 Ávila;Tasa de paro de la población;2009T3;20,11
Ambos sexos;05 Ávila;Tasa de paro de la población;2009T2;16,79
Ambos sexos;05 Ávila;Tasa de paro de la población;2009T1;18,11
Ambos sexos;05 Ávila;Tasa de paro de la población;2008T4;15,21
Ambos sexos;05 Ávila;Tasa de paro de la población;2008T3;11,53
Ambos sexos;05 Ávila;Tasa de paro de la población;2008T2;9,53
Ambos sexos;05 Ávila;Tasa de paro de la población;2008T1;8,83
Ambos sexos;05 Ávila;Tasa de paro de la población;2007T4;5,68
Ambos sexos;05 Ávila;Tasa de paro de la población;2007T3;7,44
Ambos sexos;05 Ávila;Tasa de paro de la población;2007T2;6,83
Ambos sexos;05 Ávila;Tasa de paro de la población;2007T1;7,81
Ambos sexos;05 Ávila;Tasa de paro de la población;2006T4;7,29
Ambos sexos;05 Ávila;Tasa de paro de la población;2006T3;5,57
Ambos sexos;05 Ávila;Tasa de paro de la población;2006T2;5,97
Ambos sexos;05 Ávila;Tasa de paro de la población;2006T1;8,54
Ambos sexos;05 Ávila;Tasa de paro de la población;2005T4;8,52
Ambos sexos;05 Ávila;Tasa de paro de la población;2005T3;9,11
Ambos sexos;05 Ávila;Tasa de paro de la población;2005T2;8,18
Ambos sexos;05 Ávila;Tasa de paro de la población;2005T1;8,55
Ambos sexos;05 Ávila;Tasa de paro de la población;2004T4;8,55
Ambos sexos;05 Ávila;Tasa de paro de la población;2004T3;8,54
Ambos sexos;05 Ávila;Tasa de paro de la población;2004T2;10,77
Ambos sexos;05 Ávila;Tasa de paro de la población;2004T1;10,17
Ambos sexos;05 Ávila;Tasa de paro de la población;2003T4;8,83
Ambos sexos;05 Ávila;Tasa de paro de la población;2003T3;7,40
Ambos sexos;05 Ávila;Tasa de paro de la población;2003T2;11,48
Ambos sexos;05 Ávila;Tasa de paro de la población;2003T1;8,06
Ambos sexos;05 Ávila;Tasa de paro de la población;2002T4;10,51
Ambos sexos;05 Ávila;Tasa de paro de la población;2002T3;8,60
Ambos sexos;05 Ávila;Tasa de paro de la población;2002T2;7,05
Ambos sexos;05 Ávila;Tasa de paro de la población;2002T1;9,75
Ambos sexos;06 Badajoz;Tasa de paro de la población;2021T2;19,20
Ambos sexos;06 Badajoz;Tasa de paro de la población;2021T1;21,47
Ambos sexos;06 Badajoz;Tasa de paro de la población;2020T4;22,91
Ambos sexos;06 Badajoz;Tasa de paro de la población;2020T3;21,26
Ambos sexos;06 Badajoz;Tasa de paro de la población;2020T2;21,54
Ambos sexos;06 Badajoz;Tasa de paro de la población;2020T1;24,65
Ambos sexos;06 Badajoz;Tasa de paro de la población;2019T4;24,64
Ambos sexos;06 Badajoz;Tasa de paro de la población;2019T3;20,15
Ambos sexos;06 Badajoz;Tasa de paro de la población;2019T2;20,94
Ambos sexos;06 Badajoz;Tasa de paro de la población;2019T1;24,03
Ambos sexos;06 Badajoz;Tasa de paro de la población;2018T4;24,10
Ambos sexos;06 Badajoz;Tasa de paro de la población;2018T3;23,03
Ambos sexos;06 Badajoz;Tasa de paro de la población;2018T2;26,03
Ambos sexos;06 Badajoz;Tasa de paro de la población;2018T1;28,64
Ambos sexos;06 Badajoz;Tasa de paro de la población;2017T4;27,01
Ambos sexos;06 Badajoz;Tasa de paro de la población;2017T3;26,18
Ambos sexos;06 Badajoz;Tasa de paro de la población;2017T2;27,62
Ambos sexos;06 Badajoz;Tasa de paro de la población;2017T1;31,80
Ambos sexos;06 Badajoz;Tasa de paro de la población;2016T4;31,75
Ambos sexos;06 Badajoz;Tasa de paro de la población;2016T3;27,98
Ambos sexos;06 Badajoz;Tasa de paro de la población;2016T2;28,75
Ambos sexos;06 Badajoz;Tasa de paro de la población;2016T1;30,48
Ambos sexos;06 Badajoz;Tasa de paro de la población;2015T4;30,01
Ambos sexos;06 Badajoz;Tasa de paro de la población;2015T3;29,63
Ambos sexos;06 Badajoz;Tasa de paro de la población;2015T2;30,83
Ambos sexos;06 Badajoz;Tasa de paro de la población;2015T1;30,54
Ambos sexos;06 Badajoz;Tasa de paro de la población;2014T4;31,54
Ambos sexos;06 Badajoz;Tasa de paro de la población;2014T3;28,53
Ambos sexos;06 Badajoz;Tasa de paro de la población;2014T2;30,96
Ambos sexos;06 Badajoz;Tasa de paro de la población;2014T1;34,05
Ambos sexos;06 Badajoz;Tasa de paro de la población;2013T4;33,07
Ambos sexos;06 Badajoz;Tasa de paro de la población;2013T3;33,51
Ambos sexos;06 Badajoz;Tasa de paro de la población;2013T2;34,74
Ambos sexos;06 Badajoz;Tasa de paro de la población;2013T1;36,26
Ambos sexos;06 Badajoz;Tasa de paro de la población;2012T4;35,49
Ambos sexos;06 Badajoz;Tasa de paro de la población;2012T3;32,66
Ambos sexos;06 Badajoz;Tasa de paro de la población;2012T2;34,20
Ambos sexos;06 Badajoz;Tasa de paro de la población;2012T1;32,86
Ambos sexos;06 Badajoz;Tasa de paro de la población;2011T4;30,50
Ambos sexos;06 Badajoz;Tasa de paro de la población;2011T3;25,33
Ambos sexos;06 Badajoz;Tasa de paro de la población;2011T2;25,20
Ambos sexos;06 Badajoz;Tasa de paro de la población;2011T1;27,31
Ambos sexos;06 Badajoz;Tasa de paro de la población;2010T4;26,10
Ambos sexos;06 Badajoz;Tasa de paro de la población;2010T3;22,69
Ambos sexos;06 Badajoz;Tasa de paro de la población;2010T2;23,19
Ambos sexos;06 Badajoz;Tasa de paro de la población;2010T1;23,84
Ambos sexos;06 Badajoz;Tasa de paro de la población;2009T4;22,76
Ambos sexos;06 Badajoz;Tasa de paro de la población;2009T3;19,32
Ambos sexos;06 Badajoz;Tasa de paro de la población;2009T2;20,69
Ambos sexos;06 Badajoz;Tasa de paro de la población;2009T1;22,55
Ambos sexos;06 Badajoz;Tasa de paro de la población;2008T4;19,29
Ambos sexos;06 Badajoz;Tasa de paro de la población;2008T3;14,98
Ambos sexos;06 Badajoz;Tasa de paro de la población;2008T2;15,20
Ambos sexos;06 Badajoz;Tasa de paro de la población;2008T1;13,84
Ambos sexos;06 Badajoz;Tasa de paro de la población;2007T4;15,34
Ambos sexos;06 Badajoz;Tasa de paro de la población;2007T3;13,69
Ambos sexos;06 Badajoz;Tasa de paro de la población;2007T2;13,16
Ambos sexos;06 Badajoz;Tasa de paro de la población;2007T1;13,96
Ambos sexos;06 Badajoz;Tasa de paro de la población;2006T4;14,63
Ambos sexos;06 Badajoz;Tasa de paro de la población;2006T3;11,50
Ambos sexos;06 Badajoz;Tasa de paro de la población;2006T2;14,99
Ambos sexos;06 Badajoz;Tasa de paro de la población;2006T1;17,38
Ambos sexos;06 Badajoz;Tasa de paro de la población;2005T4;16,58
Ambos sexos;06 Badajoz;Tasa de paro de la población;2005T3;17,05
Ambos sexos;06 Badajoz;Tasa de paro de la población;2005T2;16,44
Ambos sexos;06 Badajoz;Tasa de paro de la población;2005T1;19,65
Ambos sexos;06 Badajoz;Tasa de paro de la población;2004T4;20,41
Ambos sexos;06 Badajoz;Tasa de paro de la población;2004T3;16,25
Ambos sexos;06 Badajoz;Tasa de paro de la población;2004T2;18,93
Ambos sexos;06 Badajoz;Tasa de paro de la población;2004T1;16,77
Ambos sexos;06 Badajoz;Tasa de paro de la población;2003T4;16,58
Ambos sexos;06 Badajoz;Tasa de paro de la población;2003T3;14,54
Ambos sexos;06 Badajoz;Tasa de paro de la población;2003T2;15,38
Ambos sexos;06 Badajoz;Tasa de paro de la población;2003T1;18,94
Ambos sexos;06 Badajoz;Tasa de paro de la población;2002T4;18,94
Ambos sexos;06 Badajoz;Tasa de paro de la población;2002T3;19,61
Ambos sexos;06 Badajoz;Tasa de paro de la población;2002T2;18,90
Ambos sexos;06 Badajoz;Tasa de paro de la población;2002T1;20,77
Ambos sexos;07 Balears, Illes;Tasa de paro de la población;2021T2;15,17
Ambos sexos;07 Balears, Illes;Tasa de paro de la población;2021T1;18,88
Ambos sexos;07 Balears, Illes;Tasa de paro de la población;2020T4;17,34
Ambos sexos;07 Balears, Illes;Tasa de paro de la población;2020T3;13,28
Ambos sexos;07 Balears, Illes;Tasa de paro de la población;2020T2;15,93
Ambos sexos;07 Balears, Illes;Tasa de paro de la población;2020T1;18,20
Ambos sexos;07 Balears, Illes;Tasa de paro de la población;2019T4;9,91
Ambos sexos;07 Balears, Illes;Tasa de paro de la población;2019T3;8,18
Ambos sexos;07 Balears, Illes;Tasa de paro de la población;2019T2;12,13
Ambos sexos;07 Balears, Illes;Tasa de paro de la población;2019T1;17,06
Ambos sexos;07 Balears, Illes;Tasa de paro de la población;2018T4;10,91
Ambos sexos;07 Balears, Illes;Tasa de paro de la población;2018T3;7,16
Ambos sexos;07 Balears, Illes;Tasa de paro de la población;2018T2;11,22
Ambos sexos;07 Balears, Illes;Tasa de paro de la población;2018T1;17,42
Ambos sexos;07 Balears, Illes;Tasa de paro de la población;2017T4;12,61
Ambos sexos;07 Balears, Illes;Tasa de paro de la población;2017T3;9,25
Ambos sexos;07 Balears, Illes;Tasa de paro de la población;2017T2;11,49
Ambos sexos;07 Balears, Illes;Tasa de paro de la población;2017T1;16,76
Ambos sexos;07 Balears, Illes;Tasa de paro de la población;2016T4;13,80
Ambos sexos;07 Balears, Illes;Tasa de paro de la población;2016T3;10,60
Ambos sexos;07 Balears, Illes;Tasa de paro de la población;2016T2;13,02
Ambos sexos;07 Balears, Illes;Tasa de paro de la población;2016T1;18,41
Ambos sexos;07 Balears, Illes;Tasa de paro de la población;2015T4;17,02
Ambos sexos;07 Balears, Illes;Tasa de paro de la población;2015T3;13,88
